source_model,source_kind,source_label,source_attack,target_model,target_kind,target_label,dataset,transfer_acc,transfer_success_rate,conditioned_transfer_success_rate,source_attack_success_rate,normalized_transfer_rate,normalized_conditioned_transfer_rate,same_architecture,same_kind,pair_type
VGG16,Finetuned,VGG16 (Finetuned),CW,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs100_pretrain300,0.4718,0.5282,0.5112192034721375,,,,False,False,cross_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),CW,MobileNet,Original,MobileNet (Original),Cifar10_epochs100_pretrain300,0.3532,0.6468,0.6384436786174774,,,,False,False,cross_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),CW,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs100_pretrain300,0.5158,0.48419999999999996,0.4673372507095337,,,,False,True,cross_arch_same_kind
VGG16,Finetuned,VGG16 (Finetuned),CW,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs100_pretrain300,0.5,0.5,0.48303306102752686,,,,False,False,cross_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),CW,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs100_pretrain300,0.0873,0.9127,0.9176522567868233,,,,False,True,cross_arch_same_kind
VGG16,Finetuned,VGG16 (Finetuned),CW,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs100_pretrain300,0.3616,0.6384000000000001,0.6298220455646515,,,,False,False,cross_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs100_pretrain300,0.1932,0.8068,0.8631717264652252,,,,True,True,self_same_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,VGG16,Original,VGG16 (Original),Cifar10_epochs100_pretrain300,0.5048,0.4952,0.5813376307487488,,,,True,False,same_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs100_pretrain300,0.3515,0.6485000000000001,0.7070677578449249,,,,False,True,cross_arch_same_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs100_pretrain300,0.2921,0.7079,0.7554030418395996,,,,False,False,cross_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs100_pretrain300,0.4733,0.5267,0.5925817787647247,,,,False,True,cross_arch_same_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs100_pretrain300,0.4762,0.5238,0.5863025784492493,,,,False,False,cross_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,MobileNet,Original,MobileNet (Original),Cifar10_epochs100_pretrain300,0.3552,0.6448,0.6990362107753754,,,,False,False,cross_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs100_pretrain300,0.519,0.481,0.5467289686203003,,,,False,True,cross_arch_same_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs100_pretrain300,0.5014,0.49860000000000004,0.5683411359786987,,,,False,False,cross_arch_cross_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs100_pretrain300,0.0842,0.9158,0.9091705605387688,,,,False,True,cross_arch_same_kind
VGG16,Finetuned,VGG16 (Finetuned),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs100_pretrain300,0.3656,0.6344000000000001,0.6841413676738739,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.207,0.793,1.0,0.7928999999999999,1.0001261193088664,1.2611930886618743,True,True,self_same_kind
VGG16,Original,VGG16 (Original),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3124,0.6876,0.7417742609977722,0.7928999999999999,0.8671963677639047,0.9355205713176595,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.2949,0.7051000000000001,0.75537970662117,0.7928999999999999,0.8892672468154876,0.9526796653060539,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4512,0.5488,0.6252950131893158,0.7928999999999999,0.6921427670576366,0.7886177490091005,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.4588,0.5412,0.6189087927341461,0.7928999999999999,0.6825576995838063,0.7805634919083695,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3766,0.6234,0.6938775479793549,0.7928999999999999,0.7862277714718123,0.8751135678892104,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5039,0.4961,0.5818409025669098,0.7928999999999999,0.6256778912851558,0.7338137250181735,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.4913,0.5086999999999999,0.5900319218635559,0.7928999999999999,0.6415689242022954,0.7441441819441997,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1195,0.8805000000000001,0.8840760812163353,0.7928999999999999,1.1104805145667804,1.114990643481316,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.3631,0.6369,0.6880466341972351,0.7928999999999999,0.8032538781687477,0.8677596597266177,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.5002,0.4998,0.9997705369460164,0.4998,1.0,2.0003412103761833,True,True,self_same_kind
VGG16,Original,VGG16 (Original),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.318,0.6819999999999999,0.8184947222471237,0.4998,1.3645458183273307,1.6376445022951653,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.2991,0.7009000000000001,0.8276732414960861,0.4998,1.4023609443777512,1.6560088865467908,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4577,0.5423,0.7386415898799896,0.4998,1.0850340136054422,1.477874329491776,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.4658,0.5342,0.740706741809845,0.4998,1.068827531012405,1.4820062861341434,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3829,0.6171,0.7852225750684738,0.4998,1.2346938775510203,1.5710735795687751,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5209,0.47909999999999997,0.7163836658000946,0.4998,0.9585834333733493,1.4333406678673362,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.5062,0.4938,0.717760443687439,0.4998,0.9879951980792316,1.43609532550508,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1203,0.8797,0.8864157870411873,0.4998,1.7601040416166467,1.773540990478566,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.3657,0.6343,0.7602111101150513,0.4998,1.2691076430572228,1.5210306324830958,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.6787,0.32130000000000003,0.9995944850088563,0.3214,0.9996888612321095,3.1101259645577355,True,True,self_same_kind
VGG16,Original,VGG16 (Original),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.7308,0.2692,0.44484996795654297,0.3214,0.8375855631611698,1.384100709261179,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.6917,0.3083,0.49026763439178467,0.3214,0.9592408214063473,1.5254126770123977,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.8352,0.16479999999999995,0.2964314818382263,0.3214,0.5127566894835095,0.9223132602309468,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.8355,0.16449999999999998,0.30373072624206543,0.3214,0.5118232731798381,0.9450240393343665,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.7681,0.2319,0.40835362672805786,0.3214,0.7215308027380211,1.2705464428377655,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.8548,0.1452,0.27250605821609497,0.3214,0.45177349097697567,0.8478719919604697,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.8506,0.14939999999999998,0.27250605821609497,0.3214,0.46484131922837574,0.8478719919604697,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1262,0.8738,0.8876723423600197,0.3214,2.718730553827007,2.7618927889235207,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.7268,0.2732,0.4282238483428955,0.3214,0.850031113876789,1.3323704055472791,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.1371,0.8629,1.0,0.8629,1.0,1.158882836945185,True,True,self_same_kind
VGG16,Original,VGG16 (Original),APGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3666,0.6334,0.7227584421634674,0.8629,0.73403638892108,0.8375923538804814,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.349,0.651,0.7381254732608795,0.8629,0.7544327268513153,0.8554009424740753,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4736,0.5264,0.5996952056884766,0.8629,0.6100359253679453,0.6949764812706879,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.4811,0.5188999999999999,0.591567188501358,0.8629,0.6013443040908563,0.6855570616541408,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.4114,0.5886,0.6708153486251831,0.8629,0.6821184378259358,0.7773963942811254,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5147,0.48529999999999995,0.5525780916213989,0.8629,0.5624058407694982,0.640373266451963,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.5075,0.49250000000000005,0.5595631301403046,0.8629,0.5707497971955036,0.6484681077069239,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1206,0.8794,0.8815087601542473,0.8629,1.0191215668095954,1.0215653727595866,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.4098,0.5902000000000001,0.6695453524589539,0.8629,0.6839726503650482,0.7759246175210961,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.0261,0.9739,0.9787859003990889,,,,True,True,self_same_kind
VGG16,Original,VGG16 (Original),CW,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3161,0.6839,0.6764577925205231,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),CW,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.2992,0.7008,0.6977806687355042,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4577,0.5423,0.5281766653060913,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),CW,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.4634,0.5366,0.522519588470459,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3792,0.6208,0.6144473552703857,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5185,0.48150000000000004,0.46388161182403564,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),CW,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.503,0.497,0.477480411529541,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1201,0.8799,0.8769582211971283,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),CW,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.3663,0.6336999999999999,0.6253263652324677,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,VGG16,Original,VGG16 (Original),Cifar10_epochs200_pretrain200,0.1668,0.8331999999999999,0.8925432786345482,,,,True,True,self_same_kind
VGG16,Original,VGG16 (Original),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs200_pretrain200,0.3166,0.6834,0.7113182544708252,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs200_pretrain200,0.3022,0.6978,0.7211717665195465,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.4532,0.5468,0.5782956182956696,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs200_pretrain200,0.461,0.5389999999999999,0.5732356905937195,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,MobileNet,Original,MobileNet (Original),Cifar10_epochs200_pretrain200,0.3738,0.6262,0.654727041721344,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs200_pretrain200,0.5066,0.49339999999999995,0.5326231718063354,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs200_pretrain200,0.4945,0.5055000000000001,0.5403462052345276,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs200_pretrain200,0.1232,0.8768,0.8765645772218704,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs200_pretrain200,0.3697,0.6303000000000001,0.6569906771183014,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,VGG16,Original,VGG16 (Original),Cifar10_epochs300_pretrain100,0.2103,0.7897000000000001,1.0,0.7897000000000001,1.0,1.2663036596175763,True,True,self_same_kind
VGG16,Original,VGG16 (Original),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs300_pretrain100,0.32,0.6799999999999999,0.7477477490901947,0.7897000000000001,0.8610864885399517,0.9468757111437187,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs300_pretrain100,0.3057,0.6942999999999999,0.7578655630350113,0.7897000000000001,0.8791946308724831,0.9596879359693696,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.4728,0.5272,0.5981982052326202,0.7897000000000001,0.6675952893503861,0.7575005764627329,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs300_pretrain100,0.4499,0.5501,0.6249480247497559,0.7897000000000001,0.6965936431556287,0.7913739708113914,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.4774,0.5226,0.6080388128757477,0.7897000000000001,0.6617702925161453,0.7699617739340859,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs300_pretrain100,0.487,0.513,0.5998614132404327,0.7897000000000001,0.6496137773838166,0.7596067028497312,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs300_pretrain100,0.0802,0.9198,0.9211365208029747,0.7897000000000001,1.1647461061162465,1.1664385473002084,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs300_pretrain100,0.3628,0.6372,0.6891198754310608,0.7897000000000001,0.8068886919083196,0.8726350201735605,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,VGG16,Original,VGG16 (Original),Cifar10_epochs300_pretrain100,0.4576,0.5424,1.0,0.5424,1.0,1.8436578171091447,True,True,self_same_kind
VGG16,Original,VGG16 (Original),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs300_pretrain100,0.3258,0.6742,0.8231136947870255,0.5424,1.2429941002949854,1.51753999776369,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs300_pretrain100,0.3098,0.6901999999999999,0.831843689084053,0.5424,1.2724926253687314,1.5336351199927232,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.4754,0.5246,0.7015173435211182,0.5424,0.9671828908554572,1.2933579342203507,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs300_pretrain100,0.4523,0.5477000000000001,0.7289544939994812,0.5424,1.0097713864306785,1.3439426511789845,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs300_pretrain100,0.4852,0.5147999999999999,0.7187694907188416,0.5424,0.9491150442477875,1.3251649902633509,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs300_pretrain100,0.4926,0.5074000000000001,0.7196009159088135,0.5424,0.9354719764011801,1.3266978538141843,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs300_pretrain100,0.0794,0.9206,0.916025772690773,0.5424,1.6972713864306785,1.6888380764947881,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs300_pretrain100,0.3626,0.6374,0.770110160112381,0.5424,1.1751474926253687,1.4198196167263661,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,VGG16,Original,VGG16 (Original),Cifar10_epochs300_pretrain100,0.676,0.32399999999999995,0.9996056782256346,0.3241,0.9996914532551681,3.0842507813194526,True,True,self_same_kind
VGG16,Original,VGG16 (Original),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs300_pretrain100,0.7386,0.26139999999999997,0.44637221097946167,0.3241,0.806541190990435,1.3772669268110511,False,False,cross_arch_cross_kind
